1.2000E+02  2.4882E+03  2.5198E+02  1.0067E+00  5.6866E-01  2.0311E+00  7.0445E+00  1.8851E+00  6.5697E+00  7.8848E-01  1.7837E-01  7.3958E-04  3.3203E-04  1.2548E-03  4.7528E-03  1.0772E-03  4.2514E-03
1.4000E+02  2.4716E+03  2.4833E+02  9.9161E-01  5.6173E-01  2.0050E+00  6.9470E+00  1.8627E+00  6.4824E+00  8.7980E-01  1.8670E-01  7.7323E-04  3.6123E-04  1.3493E-03  4.9977E-03  1.1634E-03  4.4726E-03
1.6000E+02  2.4532E+03  2.4454E+02  9.7594E-01  5.5428E-01  1.9774E+00  6.8454E+00  1.8388E+00  6.3915E+00  9.5786E-01  1.9182E-01  7.9380E-04  3.8328E-04  1.4180E-03  5.1550E-03  1.2269E-03  4.6161E-03
1.8000E+02  2.4334E+03  2.4068E+02  9.5996E-01  5.4645E-01  1.9485E+00  6.7414E+00  1.8138E+00  6.2983E+00  1.0233E+00  1.9463E-01  8.0474E-04  3.9946E-04  1.4660E-03  5.2482E-03  1.2726E-03  4.7024E-03
2.0000E+02  2.4124E+03  2.3678E+02  9.4382E-01  5.3835E-01  1.9189E+00  6.6360E+00  1.7880E+00  6.2039E+00  1.0767E+00  1.9569E-01  8.0869E-04  4.1099E-04  1.4979E-03  5.2924E-03  1.3040E-03  4.7451E-03
2.2000E+02  2.3904E+03  2.3286E+02  9.2766E-01  5.3005E-01  1.8887E+00  6.5301E+00  1.7617E+00  6.1089E+00  1.1197E+00  1.9543E-01  8.0757E-04  4.1880E-04  1.5170E-03  5.2993E-03  1.3240E-03  4.7547E-03
2.5000E+02  2.3561E+03  2.2703E+02  9.0356E-01  5.1739E-01  1.8431E+00  6.3717E+00  1.7218E+00  5.9667E+00  1.1683E+00  1.9335E-01  7.9921E-04  4.2516E-04  1.5281E-03  5.2610E-03  1.3377E-03  4.7254E-03
2.8000E+02  2.3205E+03  2.2128E+02  8.7979E-01  5.0461E-01  1.7973E+00  6.2150E+00  1.6817E+00  5.8259E+00  1.2015E+00  1.8992E-01  7.8551E-04  4.2670E-04  1.5237E-03  5.1829E-03  1.3372E-03  4.6604E-03
3.2000E+02  2.2720E+03  2.1380E+02  8.4883E-01  4.8761E-01  1.7368E+00  6.0105E+00  1.6285E+00  5.6419E+00  1.2269E+00  1.8411E-01  7.6210E-04  4.2345E-04  1.5015E-03  5.0414E-03  1.3215E-03  4.5400E-03
3.5000E+02  2.2351E+03  2.0835E+02  8.2627E-01  4.7499E-01  1.6921E+00  5.8611E+00  1.5891E+00  5.5073E+00  1.2343E+00  1.7924E-01  7.4223E-04  4.1816E-04  1.4764E-03  4.9188E-03  1.3022E-03  4.4346E-03
4.0000E+02  2.1734E+03  1.9961E+02  7.9004E-01  4.5439E-01  1.6196E+00  5.6207E+00  1.5251E+00  5.2903E+00  1.2312E+00  1.7067E-01  7.0684E-04  4.0573E-04  1.4246E-03  4.6985E-03  1.2606E-03  4.2439E-03
4.5000E+02  2.1123E+03  1.9129E+02  7.5561E-01  4.3449E-01  1.5498E+00  5.3915E+00  1.4633E+00  5.0831E+00  1.2145E+00  1.6195E-01  6.7040E-04  3.9041E-04  1.3653E-03  4.4704E-03  1.2120E-03  4.0455E-03
5.0000E+02  2.0522E+03  1.8341E+02  7.2300E-01  4.1539E-01  1.4832E+00  5.1736E+00  1.4040E+00  4.8858E+00  1.1887E+00  1.5335E-01  6.3421E-04  3.7350E-04  1.3023E-03  4.2429E-03  1.1598E-03  3.8467E-03
5.5000E+02  1.9935E+03  1.7595E+02  6.9217E-01  3.9715E-01  1.4196E+00  4.9671E+00  1.3473E+00  4.6983E+00  1.1575E+00  1.4503E-01  5.9903E-04  3.5587E-04  1.2382E-03  4.0207E-03  1.1063E-03  3.6519E-03
6.3000E+02  1.9032E+03  1.6485E+02  6.4637E-01  3.6982E-01  1.3246E+00  4.6589E+00  1.2622E+00  4.4180E+00  1.1013E+00  1.3248E-01  5.4582E-04  3.2755E-04  1.1374E-03  3.6830E-03  1.0213E-03  3.3546E-03
7.1000E+02  1.8175E+03  1.5471E+02  6.0466E-01  3.4471E-01  1.2375E+00  4.3767E+00  1.1837E+00  4.1607E+00  1.0417E+00  1.2099E-01  4.9703E-04  3.0024E-04  1.0417E-03  3.3713E-03  9.3994E-04  3.0790E-03
8.0000E+02  1.7267E+03  1.4434E+02  5.6215E-01  3.1898E-01  1.1482E+00  4.0876E+00  1.1030E+00  3.8963E+00  9.7472E-01  1.0934E-01  4.4761E-04  2.7156E-04  9.4222E-04  3.0534E-03  8.5468E-04  2.7969E-03
9.0000E+02  1.6328E+03  1.3398E+02  5.1981E-01  2.9326E-01  1.0589E+00  3.7980E+00  1.0218E+00  3.6306E+00  9.0326E-01  9.7892E-02  3.9912E-04  2.4267E-04  8.4273E-04  2.7392E-03  7.6868E-04  2.5170E-03
1.0000E+03  1.5459E+03  1.2469E+02  4.8202E-01  2.7028E-01  9.7906E-01  3.5379E+00  9.4879E-01  3.3912E+00  8.3636E-01  8.7862E-02  3.5679E-04  2.1696E-04  7.5459E-04  2.4628E-03  6.9191E-04  2.2699E-03
1.1000E+03  1.4653E+03  1.1635E+02  4.4818E-01  2.4972E-01  9.0749E-01  3.3038E+00  8.8301E-01  3.1751E+00  7.7454E-01  7.9081E-02  3.1987E-04  1.9426E-04  6.7690E-04  2.2201E-03  6.2377E-04  2.0520E-03
1.2000E+03  1.3907E+03  1.0882E+02  4.1781E-01  2.3129E-01  8.4322E-01  3.0924E+00  8.2365E-01  2.9795E+00  7.1774E-01  7.1388E-02  2.8765E-04  1.7428E-04  6.0859E-04  2.0068E-03  5.6348E-04  1.8600E-03
1.4000E+03  1.2571E+03  9.5815E+01  3.6556E-01  1.9974E-01  7.3278E-01  2.7264E+00  7.2100E-01  2.6395E+00  6.1815E-01  5.8691E-02  2.3478E-04  1.4129E-04  4.9574E-04  1.6535E-03  4.6300E-04  1.5405E-03
1.6000E+03  1.1418E+03  8.5065E+01  3.2269E-01  1.7404E-01  6.4240E-01  2.4233E+00  6.3628E-01  2.3565E+00  5.3489E-01  4.8806E-02  1.9395E-04  1.1572E-04  4.0810E-04  1.3775E-03  3.8415E-04  1.2896E-03
1.8000E+03  1.0418E+03  7.6083E+01  2.8710E-01  1.5289E-01  5.6764E-01  2.1696E+00  5.6569E-01  2.1185E+00  4.6524E-01  4.1019E-02  1.6201E-04  9.5760E-05  3.3945E-04  1.1595E-03  3.2181E-04  1.0903E-03
